drug_claim_name	nomenclature	concept_id	drug_name	approved	immunotherapy	anti_neoplastic	source_db_name	source_db_version
rupintrivir	Primary Drug Name	ncit:C82255	RUPINTRIVIR	FALSE	FALSE	FALSE	Wikidata	20240411
Rupintrivir	Primary Name	ncit:C82255	RUPINTRIVIR	FALSE	FALSE	FALSE	TTD	2020.06.01
Irdabisant	Primary Drug Name	ncit:C170078	IRDABISANT	FALSE	FALSE	FALSE	NCIt	24.02d
Irdabisant	Primary Drug Name	ncit:C170078	IRDABISANT	FALSE	FALSE	FALSE	ChemIDplus	20230222
bm-212	Primary Drug Name	chembl:CHEMBL321077	BM-212	FALSE	FALSE	FALSE	Wikidata	20240411
Palifosfamide	Primary Name	ncit:C66990	PALIFOSFAMIDE	FALSE	FALSE	FALSE	TTD	2020.06.01
Gemogenovatucel-T	Primary Drug Name	ncit:C90552	GEMOGENOVATUCEL-T	FALSE	FALSE	FALSE	NCIt	24.02d
bis-triazole derivative 10	Primary Name	iuphar.ligand:6537	BIS-TRIAZOLE DERIVATIVE 10	FALSE	FALSE	FALSE	TTD	2020.06.01
eravacycline	Primary Drug Name	rxcui:2055906	ERAVACYCLINE	TRUE	FALSE	FALSE	RxNorm	20240401
Eravacycline	Primary Drug Name	rxcui:2055906	ERAVACYCLINE	TRUE	FALSE	FALSE	NCIt	24.02d
Eravacycline	Primary Drug Name	rxcui:2055906	ERAVACYCLINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
eravacycline	Primary Drug Name	rxcui:2055906	ERAVACYCLINE	TRUE	FALSE	FALSE	Wikidata	20240411
Tomaralimab	Primary Drug Name	ncit:C120554	TOMARALIMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Tomaralimab	Primary Drug Name	ncit:C120554	TOMARALIMAB	FALSE	FALSE	FALSE	ChemIDplus	20230222
OPN-305	Primary Name	ncit:C120554	TOMARALIMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
Balixafortide	Primary Drug Name	ncit:C91094	BALIXAFORTIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Balixafortide	Primary Drug Name	ncit:C91094	BALIXAFORTIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Rintatolimod	Primary Drug Name	ncit:C1001	RINTATOLIMOD	FALSE	FALSE	FALSE	NCIt	24.02d
Rintatolimod	Primary Drug Name	ncit:C1001	RINTATOLIMOD	FALSE	FALSE	FALSE	ChemIDplus	20230222
rintatolimod	Primary Drug Name	ncit:C1001	RINTATOLIMOD	FALSE	FALSE	FALSE	Wikidata	20240411
Vatreptacog alfa (activated)	Primary Name	chembl:CHEMBL2108322	VATREPTACOG ALFA (ACTIVATED)	FALSE	FALSE	FALSE	TTD	2020.06.01
3K3A-Activated Protein C	Primary Drug Name	wikidata:Q123598631	3K3A-ACTIVATED PROTEIN C	FALSE	FALSE	FALSE	Wikidata	20240411
Namitecan	Primary Drug Name	ncit:C95910	NAMITECAN	FALSE	FALSE	FALSE	NCIt	24.02d
Namitecan	Primary Drug Name	ncit:C95910	NAMITECAN	FALSE	FALSE	FALSE	ChemIDplus	20230222
CX-1739	Primary Name	chembl:CHEMBL3707399	CX1739	FALSE	FALSE	FALSE	TTD	2020.06.01
Famitinib	Primary Drug Name	ncit:C97512	FAMITINIB	FALSE	FALSE	FALSE	NCIt	24.02d
Opicapone	Primary Name	rxcui:2362167	OPICAPONE	TRUE	FALSE	FALSE	TTD	2020.06.01
N8-GP	Primary Name	ncit:C152786	TUROCTOCOG ALFA PEGOL	FALSE	FALSE	FALSE	TTD	2020.06.01
Nintedanib	Primary Name	rxcui:1592736	NINTEDANIB ESYLATE	TRUE	FALSE	TRUE	DrugBank	5.1.12
DMUC-5754A	Primary Name	chembl:CHEMBL3545372	SOFITUZUMAB VEDOTIN	FALSE	FALSE	FALSE	TTD	2020.06.01
Semagacestat	Primary Name	ncit:C81115	SEMAGACESTAT	FALSE	FALSE	FALSE	TTD	2020.06.01
RPC-1063	Primary Name	rxcui:2288236	OZANIMOD	TRUE	FALSE	FALSE	TTD	2020.06.01
Roducitabine	Primary Drug Name	ncit:C113444	RODUCITABINE	FALSE	FALSE	FALSE	NCIt	24.02d
Roducitabine	Primary Drug Name	ncit:C113444	RODUCITABINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
MGL-3196	Primary Name	ncit:C170368	RESMETIROM	TRUE	FALSE	FALSE	TTD	2020.06.01
micafungin	Primary Drug Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	RxNorm	20240401
Micafungin	Primary Drug Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:208366	Drugs@FDA ID	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:213261	Drugs@FDA ID	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Micafungin	Primary Drug Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	ChemIDplus	20230222
Mycamine	Primary Drug Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	Wikidata	20240411
micafungin	Primary Drug Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	Wikidata	20240411
Micafungin	Primary Name	rxcui:325887	MICAFUNGIN	TRUE	FALSE	FALSE	TTD	2020.06.01
BIIB 022	Primary Name	chembl:CHEMBL2109356	BIIB-022	FALSE	FALSE	FALSE	TTD	2020.06.01
entecavir anhydrous	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	RxNorm	20240401
entecavir	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	RxNorm	20240401
Entecavir	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	NCIt	24.02d
Entecavir Anhydrous	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:205740	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:206217	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:206652	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:206745	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:206872	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:208195	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:208721	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:208782	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:212106	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:212126	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:021797	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:021798	Drugs@FDA ID	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Entecavir	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	ChemIDplus	20230222
entecavir hydrate	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Wikidata	20240411
Baraclude	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Wikidata	20240411
entecavir	Primary Drug Name	rxcui:1546027	ENTECAVIR ANHYDROUS	TRUE	FALSE	FALSE	Wikidata	20240411
Daunorubicin	Primary Name	rxcui:214468	DAUNORUBICIN LIPOSOMAL	TRUE	FALSE	TRUE	TTD	2020.06.01
MGN-1703	Primary Name	ncit:C94207	LEFITOLIMOD	FALSE	FALSE	FALSE	TTD	2020.06.01
Ronopterin	Primary Drug Name	ncit:C152249	RONOPTERIN	FALSE	FALSE	FALSE	NCIt	24.02d
Ronopterin	Primary Drug Name	ncit:C152249	RONOPTERIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
SCH-900271	Primary Name	drugbank:DB12433	SCH-900271	FALSE	FALSE	FALSE	TTD	2020.06.01
Etirinotecan pegol	Primary Name	ncit:C74069	ETIRINOTECAN PEGOL	FALSE	FALSE	TRUE	TTD	2020.06.01
Cebranopadol	Primary Drug Name	ncit:C112002	CEBRANOPADOL	FALSE	FALSE	FALSE	NCIt	24.02d
Cebranopadol	Primary Drug Name	ncit:C112002	CEBRANOPADOL	FALSE	FALSE	FALSE	ChemIDplus	20230222
RSV-604	Primary Name	drugbank:DB15197	RSV-604	FALSE	FALSE	FALSE	TTD	2020.06.01
RV-568	Primary Name	chembl:CHEMBL3695568	JNJ-49095397	FALSE	FALSE	FALSE	TTD	2020.06.01
Phenylbutazone	Primary Name	rxcui:8160	PHENYLBUTAZONE	TRUE	FALSE	FALSE	DrugBank	5.1.12
STAT3 Inhibitor OPB-51602	Primary Drug Name	ncit:C95889	STAT3 INHIBITOR OPB-51602	FALSE	FALSE	FALSE	NCIt	24.02d
Idelalisib	Primary Name	rxcui:1544460	IDELALISIB	TRUE	FALSE	TRUE	TTD	2020.06.01
JNJ-38877605	Primary Name	drugbank:DB13113	JNJ-38877605	FALSE	FALSE	FALSE	TTD	2020.06.01
TAK-875	Primary Name	ncit:C132780	FASIGLIFAM	FALSE	FALSE	FALSE	TTD	2020.06.01
Anti-TF Monoclonal Antibody ALT-836	Primary Drug Name	ncit:C96430	ANTI-TF MONOCLONAL ANTIBODY ALT-836	FALSE	FALSE	FALSE	NCIt	24.02d
AMG 811	Primary Name	NULL	NULL	NULL	NULL	NULL	TTD	2020.06.01
AFM-13	Primary Name	drugbank:DB17404	AFM-13	FALSE	FALSE	FALSE	TTD	2020.06.01
HER2-targeted Liposomal Doxorubicin Hydrochloride MM-302	Primary Drug Name	ncit:C96038	HER2-TARGETED LIPOSOMAL DOXORUBICIN HYDROCHLORIDE MM-302	FALSE	FALSE	FALSE	NCIt	24.02d
BGB-283	Primary Name	ncit:C124995	LIFIRAFENIB	FALSE	FALSE	FALSE	TTD	2020.06.01
LX-7101	Primary Name	drugbank:DB16009	LX-7101	FALSE	FALSE	FALSE	TTD	2020.06.01
Olaptesed Pegol	Primary Drug Name	ncit:C99379	OLAPTESED PEGOL	FALSE	FALSE	FALSE	NCIt	24.02d
Olaptesed pegol	Primary Drug Name	ncit:C99379	OLAPTESED PEGOL	FALSE	FALSE	FALSE	ChemIDplus	20230222
Rifamycin	Primary Name	rxcui:35616	RIFAMYCIN SV	TRUE	FALSE	FALSE	TTD	2020.06.01
Axicabtagene ciloleucel	Primary Name	rxcui:1987398	AXICABTAGENE CILOLEUCEL	TRUE	FALSE	FALSE	TTD	2020.06.01
Anti-LAG-3/PD-L1 Bispecific Antibody FS118	Primary Drug Name	ncit:C150734	ANTI-LAG-3/PD-L1 BISPECIFIC ANTIBODY FS118	FALSE	FALSE	FALSE	NCIt	24.02d
FS118	Primary Name	ncit:C150734	ANTI-LAG-3/PD-L1 BISPECIFIC ANTIBODY FS118	FALSE	FALSE	FALSE	TTD	2020.06.01
Anti-PD-1 Monoclonal Antibody Sym021	Primary Drug Name	ncit:C142865	ANTI-PD-1 MONOCLONAL ANTIBODY SYM021	FALSE	FALSE	FALSE	NCIt	24.02d
Amifampridine	Primary Name	rxcui:2106338	AMIFAMPRIDINE	TRUE	FALSE	FALSE	TTD	2020.06.01
elagolix sodium	Primary Drug Name	rxcui:2049847	ELAGOLIX SODIUM	TRUE	FALSE	FALSE	RxNorm	20240401
Elagolix Sodium	Primary Drug Name	rxcui:2049847	ELAGOLIX SODIUM	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:210450	Drugs@FDA ID	rxcui:2049847	ELAGOLIX SODIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Elagolix sodium	Primary Drug Name	rxcui:2049847	ELAGOLIX SODIUM	TRUE	FALSE	FALSE	ChemIDplus	20230222
ABBV-2222	Primary Name	chembl:CHEMBL4101487	GALICAFTOR	FALSE	FALSE	FALSE	TTD	2020.06.01
Pesampator	Primary Drug Name	drugbank:DB11843	PF-04958242	FALSE	FALSE	FALSE	ChemIDplus	20230222
Pefloxacin	Primary Name	rxcui:7960	PEFLOXACIN	TRUE	FALSE	FALSE	TTD	2020.06.01
sanguinarine	Primary Drug Name	rxcui:1537755	SANGUINARINE	FALSE	FALSE	FALSE	RxNorm	20240401
Sanguinarine	Primary Name	rxcui:1537755	SANGUINARINE	FALSE	FALSE	FALSE	TTD	2020.06.01
Chlormezanone	Primary Name	rxcui:2373	CHLORMEZANONE	TRUE	FALSE	FALSE	TTD	2020.06.01
Saruplase	Primary Drug Name	ncit:C152306	SARUPLASE	FALSE	FALSE	FALSE	NCIt	24.02d
Saruplase	Primary Drug Name	ncit:C152306	SARUPLASE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Eldacimibe	Primary Drug Name	ncit:C81530	ELDACIMIBE	FALSE	FALSE	FALSE	NCIt	24.02d
Eldacimibe	Primary Drug Name	ncit:C81530	ELDACIMIBE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Cefalotin	Primary Name	rxcui:2236	CEPHALOTHIN	FALSE	FALSE	FALSE	TTD	2020.06.01
phenindamine	Primary Drug Name	rxcui:33283	PHENINDAMINE	TRUE	FALSE	FALSE	RxNorm	20240401
Phenindamine	Primary Drug Name	rxcui:33283	PHENINDAMINE	TRUE	FALSE	FALSE	NCIt	24.02d
Phenindamine	Primary Drug Name	rxcui:33283	PHENINDAMINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
phenindamine	Primary Drug Name	rxcui:33283	PHENINDAMINE	TRUE	FALSE	FALSE	Wikidata	20240411
Trimethaphan	Primary Name	rxcui:10828	TRIMETHAPHAN	TRUE	FALSE	FALSE	TTD	2020.06.01
Cyclopentenyl Cytosine	Primary Drug Name	ncit:C1359	CYCLOPENTENYL CYTOSINE	FALSE	FALSE	FALSE	NCIt	24.02d
Thymoctonan	Primary Drug Name	ncit:C152593	THYMOCTONAN	FALSE	FALSE	FALSE	NCIt	24.02d
Thymoctonan	Primary Drug Name	ncit:C152593	THYMOCTONAN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Thymoctonan	Primary Name	ncit:C152593	THYMOCTONAN	FALSE	FALSE	FALSE	TTD	2020.06.01
Cinalukast	Primary Name	ncit:C96709	CINALUKAST	FALSE	FALSE	FALSE	TTD	2020.06.01
Besipirdine	Primary Drug Name	ncit:C171657	BESIPIRDINE	FALSE	FALSE	FALSE	NCIt	24.02d
Besipirdine	Primary Drug Name	ncit:C171657	BESIPIRDINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Dacarbazine	Primary Name	rxcui:3098	DACARBAZINE	TRUE	FALSE	TRUE	DrugBank	5.1.12
Goralatide	Primary Drug Name	ncit:C170033	GORALATIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Goralatide	Primary Drug Name	ncit:C170033	GORALATIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Mitoxantrone	Primary Name	rxcui:7005	MITOXANTRONE	TRUE	FALSE	TRUE	TTD	2020.06.01
In 111 Satumomab Pendetide	Primary Drug Name	ncit:C1469	IN 111 SATUMOMAB PENDETIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Indium In 111 satumomab pendetide	Primary Drug Name	ncit:C1469	IN 111 SATUMOMAB PENDETIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
satumomab pendetide	Primary Drug Name	ncit:C1469	IN 111 SATUMOMAB PENDETIDE	FALSE	FALSE	FALSE	Wikidata	20240411
Dexbrompheniramine	Primary Name	rxcui:1767	BROMPHENIRAMINE	TRUE	FALSE	FALSE	TTD	2020.06.01
RG3039	Primary Name	drugbank:DB16938	D-157495	FALSE	FALSE	FALSE	TTD	2020.06.01
Deulinoleate ethyl	Primary Drug Name	drugbank:DB16949	DEULINOLEATE ETHYL	FALSE	FALSE	FALSE	ChemIDplus	20230222
di-deuterated linoleic acid ethyl ester	Primary Drug Name	drugbank:DB16949	DEULINOLEATE ETHYL	FALSE	FALSE	FALSE	Wikidata	20240411
Mitemcinal Fumarate	Primary Drug Name	ncit:C170187	MITEMCINAL FUMARATE	FALSE	FALSE	FALSE	NCIt	24.02d
Mitemcinal fumarate	Primary Drug Name	ncit:C170187	MITEMCINAL FUMARATE	FALSE	FALSE	FALSE	ChemIDplus	20230222
SelG1	Primary Name	rxcui:2262279	CRIZANLIZUMAB	TRUE	FALSE	FALSE	TTD	2020.06.01
Indibulin	Primary Drug Name	ncit:C2049	INDIBULIN	FALSE	FALSE	FALSE	NCIt	24.02d
Indibulin	Primary Drug Name	ncit:C2049	INDIBULIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Indibulin	Primary Name	ncit:C2049	INDIBULIN	FALSE	FALSE	FALSE	TTD	2020.06.01
NN8765	Primary Name	ncit:C120208	MONALIZUMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
Anti-CD30 CAR T Cells Preparation	Primary Drug Name	ncit:C201513	ANTI-CD30 CAR T CELLS PREPARATION	FALSE	FALSE	FALSE	NCIt	24.02d
Anti-CD30 CAR T cells	Primary Name	ncit:C201513	ANTI-CD30 CAR T CELLS PREPARATION	FALSE	FALSE	FALSE	TTD	2020.06.01
Autologous Anti-BCMA-CAR-TCRz/4-1BB-expressing T-lymphocytes CART-BCMA	Primary Drug Name	ncit:C156272	AUTOLOGOUS ANTI-BCMA-CAR-TCRZ/4-1BB-EXPRESSING T-LYMPHOCYTES CART-BCMA	FALSE	FALSE	FALSE	NCIt	24.02d
Anti-CD20 CAR T Cells Preparation	Primary Drug Name	ncit:C201174	ANTI-CD20 CAR T CELLS PREPARATION	FALSE	FALSE	FALSE	NCIt	24.02d
Autologous Prostate Stem Cell Antigen-specific CAR T Cells BPX-601	Primary Drug Name	ncit:C128031	AUTOLOGOUS PROSTATE STEM CELL ANTIGEN-SPECIFIC CAR T CELLS BPX-601	FALSE	FALSE	FALSE	NCIt	24.02d
Anti-CD22 CAR-expressing T Lymphocytes	Primary Drug Name	ncit:C128556	ANTI-CD22 CAR-EXPRESSING T LYMPHOCYTES	FALSE	FALSE	FALSE	NCIt	24.02d
Ciltacabtagene Autoleucel	Primary Drug Name	ncit:C148498	CILTACABTAGENE AUTOLEUCEL	FALSE	FALSE	FALSE	NCIt	24.02d
Anti-CD19 CAR T-cells XLCART001	Primary Drug Name	ncit:C165551	ANTI-CD19 CAR T-CELLS XLCART001	FALSE	FALSE	FALSE	NCIt	24.02d
Autologous Anti-CD20 CAR Transduced CD4/CD8 Enriched T-cells MB-CART20.1	Primary Drug Name	ncit:C172063	AUTOLOGOUS ANTI-CD20 CAR TRANSDUCED CD4/CD8 ENRICHED T-CELLS MB-CART20.1	FALSE	FALSE	FALSE	NCIt	24.02d
MB-CART20.1	Primary Name	ncit:C172063	AUTOLOGOUS ANTI-CD20 CAR TRANSDUCED CD4/CD8 ENRICHED T-CELLS MB-CART20.1	FALSE	FALSE	FALSE	TTD	2020.06.01
Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing T-cells C-CAR088	Primary Drug Name	ncit:C170747	AUTOLOGOUS ANTI-BCMA-CAR-4-1BB-CD3ZETA-EXPRESSING T-CELLS C-CAR088	FALSE	FALSE	FALSE	NCIt	24.02d
Chimeric natriuretic peptide	Primary Name	ncit:C171663	CENDERITIDE	FALSE	FALSE	FALSE	TTD	2020.06.01
pizotyline	Primary Drug Name	rxcui:8373	PIZOTYLINE	FALSE	FALSE	FALSE	RxNorm	20240401
Pizotyline	Primary Drug Name	rxcui:8373	PIZOTYLINE	FALSE	FALSE	FALSE	NCIt	24.02d
Pizotyline	Primary Drug Name	rxcui:8373	PIZOTYLINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
pizotyline	Primary Drug Name	rxcui:8373	PIZOTYLINE	FALSE	FALSE	FALSE	Wikidata	20240411
Androgen Receptor Antisense Oligonucleotide AZD5312	Primary Drug Name	ncit:C116326	ANDROGEN RECEPTOR ANTISENSE OLIGONUCLEOTIDE AZD5312	FALSE	FALSE	FALSE	NCIt	24.02d
Aminoflavone Prodrug AFP464	Primary Drug Name	ncit:C48370	AMINOFLAVONE PRODRUG AFP464	FALSE	FALSE	FALSE	NCIt	24.02d
Ardeparin	Primary Name	rxcui:104466	TINZAPARIN SODIUM	TRUE	FALSE	FALSE	TTD	2020.06.01
Clorazepate	Primary Name	rxcui:2353	CLORAZEPATE	TRUE	FALSE	FALSE	TTD	2020.06.01
Eletriptan	Primary Name	rxcui:231049	ELETRIPTAN	TRUE	FALSE	FALSE	TTD	2020.06.01
Flurandrenolide	Primary Name	rxcui:4500	FLURANDRENOLIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
Hydrochlorothiazide	Primary Name	rxcui:5487	HYDROCHLOROTHIAZIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
Idarubicin	Primary Name	rxcui:5650	IDARUBICIN	TRUE	FALSE	TRUE	TTD	2020.06.01
amylocaine	Primary Drug Name	rxcui:40660	AMYLOCAINE	FALSE	FALSE	FALSE	RxNorm	20240401
Sulfapyridine	Primary Name	rxcui:10188	SULFAPYRIDINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Levofloxacin	Primary Name	rxcui:1546009	LEVOFLOXACIN ANHYDROUS	TRUE	FALSE	FALSE	TTD	2020.06.01
mupirocin	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	RxNorm	20240401
Mupirocin	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:065085	Drugs@FDA ID	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:065123	Drugs@FDA ID	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:065170	Drugs@FDA ID	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:065192	Drugs@FDA ID	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
SGN LIV1A	Primary Name	NULL	NULL	NULL	NULL	NULL	TTD	2020.06.01
drugsatfda.anda:090480	Drugs@FDA ID	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Mupirocin	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	ChemIDplus	20230222
mupirocin	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Wikidata	20240411
Bactroban	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Wikidata	20240411
Centany	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Wikidata	20240411
Muricin	Primary Drug Name	rxcui:42372	MUPIROCIN	TRUE	FALSE	FALSE	Wikidata	20240411
Nifedipine	Primary Name	rxcui:7417	NIFEDIPINE	TRUE	FALSE	FALSE	TTD	2020.06.01
Porfimer Sodium	Primary Name	rxcui:333848	PORFIMER SODIUM	TRUE	FALSE	FALSE	TTD	2020.06.01
saralasin acetate	Primary Drug Name	rxcui:7830	SARALASIN ACETATE	TRUE	FALSE	FALSE	RxNorm	20240401
Talbutal	Primary Name	rxcui:89810	TALBUTAL	TRUE	FALSE	FALSE	TTD	2020.06.01
Triazolam	Primary Name	rxcui:10767	TRIAZOLAM	TRUE	FALSE	FALSE	TTD	2020.06.01
Penicillin	Primary Name	wikidata:Q12190	PENICILLIN	FALSE	FALSE	FALSE	TTD	2020.06.01
penicillin G benzathine	Primary Drug Name	rxcui:7982	PENICILLIN G BENZATHINE	TRUE	FALSE	FALSE	RxNorm	20240401
Penicillin G Benzathine	Primary Drug Name	rxcui:7982	PENICILLIN G BENZATHINE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:050141	Drugs@FDA ID	rxcui:7982	PENICILLIN G BENZATHINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Penicillin G benzathine	Primary Drug Name	rxcui:7982	PENICILLIN G BENZATHINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
penicillin g benzathine	Primary Drug Name	rxcui:7982	PENICILLIN G BENZATHINE	TRUE	FALSE	FALSE	Wikidata	20240411
Zatosetron Maleate	Primary Drug Name	ncit:C95281	ZATOSETRON MALEATE	FALSE	FALSE	FALSE	NCIt	24.02d
Zatosetron maleate	Primary Drug Name	ncit:C95281	ZATOSETRON MALEATE	FALSE	FALSE	FALSE	ChemIDplus	20230222
TAS-103	Primary Drug Name	ncit:C1733	TAS-103	FALSE	FALSE	FALSE	NCIt	24.02d
LY-334370	Primary Name	iuphar.ligand:151	[3H]LY334370	FALSE	FALSE	FALSE	TTD	2020.06.01
Hydroxystilbamidine Isethionate	Primary Drug Name	ncit:C65871	HYDROXYSTILBAMIDINE ISETHIONATE	TRUE	FALSE	FALSE	NCIt	24.02d
Hydroxystilbamidine isethionate	Primary Drug Name	ncit:C65871	HYDROXYSTILBAMIDINE ISETHIONATE	TRUE	FALSE	FALSE	ChemIDplus	20230222
hydroxystilbamidine isethionate	Primary Drug Name	ncit:C65871	HYDROXYSTILBAMIDINE ISETHIONATE	TRUE	FALSE	FALSE	Wikidata	20240411
Anti-ENPP3/MMAF Antibody-Drug Conjugate AGS-16M8F	Primary Drug Name	ncit:C116626	ANTI-ENPP3/MMAF ANTIBODY-DRUG CONJUGATE AGS-16M8F	FALSE	FALSE	FALSE	NCIt	24.02d
p53/HDM2 Interaction Inhibitor CGM097	Primary Drug Name	ncit:C104280	P53/HDM2 INTERACTION INHIBITOR CGM097	FALSE	FALSE	FALSE	NCIt	24.02d
CGM097	Primary Name	ncit:C104280	P53/HDM2 INTERACTION INHIBITOR CGM097	FALSE	FALSE	FALSE	TTD	2020.06.01
Pegylated Recombinant Human Arginase I BCT-100	Primary Drug Name	ncit:C88286	PEGYLATED RECOMBINANT HUMAN ARGINASE I BCT-100	FALSE	FALSE	FALSE	NCIt	24.02d
BCT-100	Primary Name	ncit:C88286	PEGYLATED RECOMBINANT HUMAN ARGINASE I BCT-100	FALSE	FALSE	FALSE	TTD	2020.06.01
Bafetinib	Primary Name	ncit:C62516	BAFETINIB	FALSE	FALSE	TRUE	TTD	2020.06.01
Berubicin	Primary Drug Name	ncit:C83552	BERUBICIN	FALSE	FALSE	FALSE	NCIt	24.02d
Berubicin	Primary Drug Name	ncit:C83552	BERUBICIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Danirixin	Primary Drug Name	ncit:C169874	DANIRIXIN	FALSE	FALSE	FALSE	NCIt	24.02d
Danirixin	Primary Drug Name	ncit:C169874	DANIRIXIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
